time,outdoor_PM2.5_conc_(µg/m3),outdoor_US_AQI,outdoor_category
2021-03-30,10.5,43,Good
2021-03-30,11.7,48,Good
2021-03-30,12.8,52,Moderate
2021-03-30,21.8,71,Moderate
2021-03-30,26.6,81,Moderate
2021-03-30,22,71,Moderate
2021-03-30,15.9,58,Moderate
2021-03-30,20.2,68,Moderate
2021-03-30,23.7,75,Moderate
2021-03-30,22.9,73,Moderate
2021-03-30,33,94,Moderate
2021-03-30,31.5,91,Moderate
2021-03-30,28.5,85,Moderate
2021-03-30,26.7,81,Moderate
2021-03-30,30,88,Moderate
2021-03-30,35,99,Moderate
2021-04-01,38.1,107,Unhealthy for Sensitive Groups
2021-04-01,41,114,Unhealthy for Sensitive Groups
2021-04-01,42.1,117,Unhealthy for Sensitive Groups
2021-04-01,42.2,117,Unhealthy for Sensitive Groups
2021-04-01,43.5,120,Unhealthy for Sensitive Groups
2021-04-01,44,121,Unhealthy for Sensitive Groups
2021-04-01,47.2,129,Unhealthy for Sensitive Groups
2021-04-01,40.2,112,Unhealthy for Sensitive Groups
2021-04-01,37.6,106,Unhealthy for Sensitive Groups
2021-04-01,30.3,89,Moderate
2021-04-01,27.7,83,Moderate
2021-04-01,31.4,91,Moderate
2021-04-01,37.2,105,Unhealthy for Sensitive Groups
2021-04-01,35.4,100,Moderate
2021-04-01,34.2,97,Moderate
2021-04-01,33.8,96,Moderate
2021-04-01,33.7,96,Moderate
2021-04-01,33.9,96,Moderate
2021-04-01,32.7,94,Moderate
2021-04-01,35.1,99,Moderate
2021-04-01,37.2,105,Unhealthy for Sensitive Groups
2021-04-01,40.4,113,Unhealthy for Sensitive Groups
2021-04-01,43.3,120,Unhealthy for Sensitive Groups
2021-04-01,44.9,124,Unhealthy for Sensitive Groups
2021-04-02,44.3,122,Unhealthy for Sensitive Groups
2021-04-02,38.5,108,Unhealthy for Sensitive Groups
2021-04-02,36.1,102,Unhealthy for Sensitive Groups
2021-04-02,36.8,104,Unhealthy for Sensitive Groups
2021-04-02,39.4,110,Unhealthy for Sensitive Groups
2021-04-02,40.3,112,Unhealthy for Sensitive Groups
2021-04-02,45.8,126,Unhealthy for Sensitive Groups
2021-04-02,45.2,124,Unhealthy for Sensitive Groups
2021-04-02,36.4,103,Unhealthy for Sensitive Groups
2021-04-02,31.8,92,Moderate
2021-04-02,38.1,107,Unhealthy for Sensitive Groups
2021-04-02,37.5,105,Unhealthy for Sensitive Groups
2021-04-02,38.7,108,Unhealthy for Sensitive Groups
2021-04-02,36,102,Unhealthy for Sensitive Groups
2021-04-02,29.3,87,Moderate
2021-04-02,28,84,Moderate
2021-04-02,29.1,86,Moderate
2021-04-02,30.1,88,Moderate
2021-04-02,28.3,85,Moderate
2021-04-02,28.7,85,Moderate
2021-04-02,31,90,Moderate
2021-04-02,30.8,90,Moderate
2021-04-02,31.5,91,Moderate
2021-04-02,34.4,97,Moderate
2021-04-03,35.6,101,Unhealthy for Sensitive Groups
2021-04-03,31.5,91,Moderate
2021-04-03,31.8,92,Moderate
2021-04-03,34.7,98,Moderate
2021-04-03,34.3,97,Moderate
2021-04-03,32.9,94,Moderate
2021-04-03,28.2,84,Moderate
2021-04-03,28.3,85,Moderate
2021-04-03,29.3,87,Moderate
2021-04-03,23.9,75,Moderate
2021-04-03,22.3,72,Moderate
2021-04-03,23.9,75,Moderate
2021-04-03,22.4,72,Moderate
2021-04-03,29.1,86,Moderate
2021-04-03,45.1,124,Unhealthy for Sensitive Groups
2021-04-03,68.8,157,Unhealthy
2021-04-03,56.6,151,Unhealthy
2021-04-03,28.9,86,Moderate
2021-04-03,21.3,70,Moderate
2021-04-03,21.3,70,Moderate
2021-04-03,19.9,67,Moderate
2021-04-03,18.6,64,Moderate
2021-04-03,19.5,66,Moderate
2021-04-03,20.9,69,Moderate
2021-04-04,18,63,Moderate
2021-04-04,15.2,57,Moderate
2021-04-04,16.4,60,Moderate
2021-04-04,18.4,64,Moderate
2021-04-04,21.5,70,Moderate
2021-04-04,23.7,75,Moderate
2021-04-04,25,78,Moderate
2021-04-04,21.6,70,Moderate
2021-04-04,17,61,Moderate
2021-04-04,15.4,57,Moderate
2021-04-04,16.4,60,Moderate
2021-04-04,14.9,56,Moderate
2021-04-04,13.7,54,Moderate
2021-04-04,15.8,58,Moderate
2021-04-04,14.8,56,Moderate
2021-04-04,16.9,61,Moderate
2021-04-04,19.7,66,Moderate
2021-04-04,20.7,69,Moderate
2021-04-04,20.6,68,Moderate
2021-04-04,19.4,66,Moderate
2021-04-04,20.8,69,Moderate
2021-04-04,17.5,62,Moderate
2021-04-04,29.2,86,Moderate
2021-04-04,37.1,104,Unhealthy for Sensitive Groups
2021-04-05,19.8,67,Moderate
2021-04-05,18,63,Moderate
2021-04-05,21.1,69,Moderate
2021-04-05,22.8,73,Moderate
2021-04-05,23.8,75,Moderate
2021-04-05,18,63,Moderate
2021-04-05,15.7,58,Moderate
2021-04-05,12.2,51,Moderate
2021-04-05,13.2,53,Moderate
2021-04-05,12.3,51,Moderate
2021-04-05,11.9,49,Good
2021-04-05,12.1,51,Moderate
2021-04-05,11.7,48,Good
2021-04-05,12.7,52,Moderate
2021-04-05,13,52,Moderate
2021-04-05,15.4,57,Moderate
2021-04-05,18.7,64,Moderate
2021-04-05,15.8,58,Moderate
2021-04-05,15.4,57,Moderate
2021-04-05,16.5,60,Moderate
2021-04-05,16.1,59,Moderate
2021-04-05,15.6,58,Moderate
2021-04-05,15.2,57,Moderate
2021-04-05,15.5,58,Moderate
2021-04-06,16.4,60,Moderate
2021-04-06,16.7,60,Moderate
2021-04-06,16.5,60,Moderate
2021-04-06,16.6,60,Moderate
2021-04-06,16.3,59,Moderate
2021-04-06,17.7,62,Moderate
2021-04-06,17.7,62,Moderate
2021-04-06,17.4,62,Moderate
2021-04-06,17,61,Moderate
2021-04-06,20.3,68,Moderate
2021-04-06,20.3,68,Moderate
2021-04-06,21.1,69,Moderate
2021-04-06,20.8,69,Moderate
2021-04-06,16.2,59,Moderate
2021-04-06,14.3,55,Moderate
2021-04-06,14.2,55,Moderate
2021-04-06,16,59,Moderate
2021-04-06,17.3,61,Moderate
2021-04-06,19.3,66,Moderate
2021-04-06,21.3,70,Moderate
2021-04-06,24.3,76,Moderate
2021-04-06,30.9,90,Moderate
2021-04-06,36.7,103,Unhealthy for Sensitive Groups
2021-04-06,34.9,98,Moderate
2021-04-07,36.3,102,Unhealthy for Sensitive Groups
2021-04-07,39.4,110,Unhealthy for Sensitive Groups
2021-04-07,39.7,111,Unhealthy for Sensitive Groups
2021-04-07,39.7,111,Unhealthy for Sensitive Groups
2021-04-07,34.4,97,Moderate
2021-04-07,36.3,102,Unhealthy for Sensitive Groups
2021-04-07,36.5,103,Unhealthy for Sensitive Groups
2021-04-07,41.5,115,Unhealthy for Sensitive Groups
2021-04-07,36.1,102,Unhealthy for Sensitive Groups
2021-04-07,28.9,86,Moderate
2021-04-07,25.8,79,Moderate
2021-04-07,22.2,72,Moderate
2021-04-07,22.7,73,Moderate
2021-04-07,22.9,73,Moderate
2021-04-07,20.1,67,Moderate
2021-04-07,22.3,72,Moderate
2021-04-07,22.5,72,Moderate
2021-04-07,20.6,68,Moderate
2021-04-07,24,76,Moderate
2021-04-07,24.5,77,Moderate
2021-04-07,25.8,79,Moderate
2021-04-07,42.5,118,Unhealthy for Sensitive Groups
2021-04-07,67.1,156,Unhealthy
2021-04-07,59.3,152,Unhealthy
2021-04-08,47.6,130,Unhealthy for Sensitive Groups
2021-04-08,34.5,98,Moderate
2021-04-08,32,92,Moderate
2021-04-08,29.6,87,Moderate
2021-04-08,30.8,90,Moderate
2021-04-08,31.2,91,Moderate
2021-04-08,32.5,93,Moderate
2021-04-08,29,86,Moderate
2021-04-08,23.1,74,Moderate
2021-04-08,20.4,68,Moderate
2021-04-08,18.7,64,Moderate
2021-04-08,17.2,61,Moderate
2021-04-08,24.1,76,Moderate
2021-04-08,27.7,83,Moderate
2021-04-08,28.8,86,Moderate
2021-04-08,32,92,Moderate
2021-04-08,43.6,120,Unhealthy for Sensitive Groups
2021-04-08,36.9,104,Unhealthy for Sensitive Groups
2021-04-08,42,117,Unhealthy for Sensitive Groups
2021-04-08,35.5,101,Unhealthy for Sensitive Groups
2021-04-08,33.2,95,Moderate
2021-04-08,38.8,109,Unhealthy for Sensitive Groups
2021-04-08,31.7,92,Moderate
2021-04-08,23.7,75,Moderate
2021-04-09,24.7,77,Moderate
2021-04-09,23.5,74,Moderate
2021-04-09,24.8,77,Moderate
2021-04-09,29.4,87,Moderate
2021-04-09,34.5,98,Moderate
2021-04-09,28.6,85,Moderate
2021-04-09,34.3,97,Moderate
2021-04-09,38.9,109,Unhealthy for Sensitive Groups
2021-04-09,36.4,103,Unhealthy for Sensitive Groups
2021-04-09,26.7,81,Moderate
2021-04-09,24.6,77,Moderate
2021-04-09,21,69,Moderate
2021-04-09,20.6,68,Moderate
2021-04-09,27.4,83,Moderate
2021-04-09,26,80,Moderate
2021-04-09,21.4,70,Moderate
2021-04-09,23.8,75,Moderate
2021-04-09,26.8,81,Moderate
2021-04-09,31.3,91,Moderate
2021-04-09,37,104,Unhealthy for Sensitive Groups
2021-04-09,39.5,110,Unhealthy for Sensitive Groups
2021-04-09,33.5,96,Moderate
2021-04-09,24.8,77,Moderate
2021-04-09,22.8,73,Moderate
2021-04-10,23.2,74,Moderate
2021-04-10,23.6,75,Moderate
2021-04-10,34,97,Moderate
2021-04-10,36.7,103,Unhealthy for Sensitive Groups
2021-04-10,45.1,124,Unhealthy for Sensitive Groups
2021-04-10,53.9,146,Unhealthy for Sensitive Groups
2021-04-10,58.2,152,Unhealthy
2021-04-10,52.2,142,Unhealthy for Sensitive Groups
2021-04-10,43.4,120,Unhealthy for Sensitive Groups
2021-04-10,26,80,Moderate
2021-04-10,14.6,56,Moderate
2021-04-10,18.4,64,Moderate
2021-04-10,20.4,68,Moderate
2021-04-10,22.1,72,Moderate
2021-04-10,22.9,73,Moderate
2021-04-10,21.6,70,Moderate
2021-04-10,24.7,77,Moderate
2021-04-10,28.3,85,Moderate
2021-04-10,31.1,90,Moderate
2021-04-10,30.8,90,Moderate
2021-04-10,31.9,92,Moderate
2021-04-10,34.2,97,Moderate
2021-04-10,35.7,101,Unhealthy for Sensitive Groups
2021-04-10,37.4,105,Unhealthy for Sensitive Groups
2021-04-11,44.4,122,Unhealthy for Sensitive Groups
2021-04-11,51.6,140,Unhealthy for Sensitive Groups
2021-04-11,63.3,155,Unhealthy
2021-04-11,67.9,157,Unhealthy
2021-04-11,53.1,144,Unhealthy for Sensitive Groups
2021-04-11,49.8,136,Unhealthy for Sensitive Groups
2021-04-11,46.5,128,Unhealthy for Sensitive Groups
2021-04-11,41,114,Unhealthy for Sensitive Groups
2021-04-11,38.1,107,Unhealthy for Sensitive Groups
2021-04-11,35,99,Moderate
2021-04-11,27.7,83,Moderate
2021-04-11,31.9,92,Moderate
2021-04-11,32.1,93,Moderate
2021-04-11,33.8,96,Moderate
2021-04-11,47.4,130,Unhealthy for Sensitive Groups
2021-04-11,49.1,134,Unhealthy for Sensitive Groups
2021-04-11,55.7,151,Unhealthy
2021-04-11,50.6,138,Unhealthy for Sensitive Groups
2021-04-11,43,119,Unhealthy for Sensitive Groups
2021-04-11,42.4,117,Unhealthy for Sensitive Groups
2021-04-11,44,121,Unhealthy for Sensitive Groups
2021-04-11,44.2,122,Unhealthy for Sensitive Groups
2021-04-11,45.9,126,Unhealthy for Sensitive Groups
2021-04-11,48.9,133,Unhealthy for Sensitive Groups
2021-04-12,52.2,142,Unhealthy for Sensitive Groups
2021-04-12,48.5,133,Unhealthy for Sensitive Groups
2021-04-12,57.6,152,Unhealthy
2021-04-12,62,154,Unhealthy
2021-04-12,64.3,155,Unhealthy
2021-04-12,67.3,157,Unhealthy
2021-04-12,71.2,159,Unhealthy
2021-04-12,71.3,159,Unhealthy
2021-04-12,61.5,154,Unhealthy
2021-04-12,45.6,125,Unhealthy for Sensitive Groups
2021-04-12,42.2,117,Unhealthy for Sensitive Groups
2021-04-12,49.8,136,Unhealthy for Sensitive Groups
2021-04-12,48.1,132,Unhealthy for Sensitive Groups
2021-04-12,44.8,123,Unhealthy for Sensitive Groups
2021-04-12,45.5,125,Unhealthy for Sensitive Groups
2021-04-12,67.2,157,Unhealthy
2021-04-12,69.7,158,Unhealthy
2021-04-12,62.7,154,Unhealthy
2021-04-12,64.7,155,Unhealthy
2021-04-12,70,158,Unhealthy
2021-04-12,70.4,158,Unhealthy
2021-04-12,69.3,158,Unhealthy
2021-04-12,69.4,158,Unhealthy
2021-04-12,69.8,158,Unhealthy
2021-04-13,72.5,159,Unhealthy
2021-04-13,69.1,158,Unhealthy
2021-04-13,72,159,Unhealthy
2021-04-13,74,160,Unhealthy
2021-04-13,69.9,158,Unhealthy
2021-04-13,74,160,Unhealthy
2021-04-13,91.2,169,Unhealthy
2021-04-13,93.5,170,Unhealthy
2021-04-13,74.1,160,Unhealthy
2021-04-13,61,153,Unhealthy
2021-04-13,46.4,127,Unhealthy for Sensitive Groups
2021-04-13,51.4,140,Unhealthy for Sensitive Groups
2021-04-13,48.8,133,Unhealthy for Sensitive Groups
2021-04-13,46.8,128,Unhealthy for Sensitive Groups
2021-04-13,47.1,129,Unhealthy for Sensitive Groups
2021-04-13,58.3,152,Unhealthy
2021-04-13,76.9,162,Unhealthy
2021-04-13,71.3,159,Unhealthy
2021-04-13,71.9,159,Unhealthy
2021-04-13,75.5,161,Unhealthy
2021-04-13,80.4,163,Unhealthy
2021-04-13,80.8,164,Unhealthy
2021-04-13,82.9,165,Unhealthy
2021-04-13,82.8,165,Unhealthy
2021-04-14,82,164,Unhealthy
2021-04-14,93.2,170,Unhealthy
2021-04-14,95.5,171,Unhealthy
2021-04-14,98.4,173,Unhealthy
2021-04-14,101.6,174,Unhealthy
2021-04-14,104.2,176,Unhealthy
2021-04-14,102.3,175,Unhealthy
2021-04-14,101.4,174,Unhealthy
2021-04-14,87.5,167,Unhealthy
2021-04-14,58.7,152,Unhealthy
2021-04-14,36.3,102,Unhealthy for Sensitive Groups
2021-04-14,36.3,102,Unhealthy for Sensitive Groups
2021-04-14,34.6,98,Moderate
2021-04-14,40.5,113,Unhealthy for Sensitive Groups
2021-04-14,45.9,126,Unhealthy for Sensitive Groups
2021-04-14,39.7,111,Unhealthy for Sensitive Groups
2021-04-14,28,84,Moderate
2021-04-14,25.9,80,Moderate
2021-04-14,28.3,85,Moderate
2021-04-14,28.8,86,Moderate
2021-04-14,31.9,92,Moderate
2021-04-14,,,No Data
2021-04-14,45.9,126,Unhealthy for Sensitive Groups
2021-04-14,53.5,145,Unhealthy for Sensitive Groups
2021-04-15,55.4,150,Unhealthy for Sensitive Groups
2021-04-15,58.4,152,Unhealthy
2021-04-15,60.8,153,Unhealthy
2021-04-15,49.9,136,Unhealthy for Sensitive Groups
2021-04-15,41.6,116,Unhealthy for Sensitive Groups
2021-04-15,38.9,109,Unhealthy for Sensitive Groups
2021-04-15,36.3,102,Unhealthy for Sensitive Groups
2021-04-15,35.2,99,Moderate
2021-04-15,31.4,91,Moderate
2021-04-15,22.9,73,Moderate
2021-04-15,25.3,78,Moderate
2021-04-15,29.6,87,Moderate
2021-04-15,33.7,96,Moderate
2021-04-15,34.7,98,Moderate
2021-04-15,32.1,93,Moderate
2021-04-15,33.3,95,Moderate
2021-04-15,34.7,98,Moderate
2021-04-15,35.5,101,Unhealthy for Sensitive Groups
2021-04-15,34.9,98,Moderate
2021-04-15,32.7,94,Moderate
2021-04-15,32.2,93,Moderate
2021-04-15,33.2,95,Moderate
2021-04-15,32.1,93,Moderate
2021-04-15,38.6,108,Unhealthy for Sensitive Groups
2021-04-16,37.8,106,Unhealthy for Sensitive Groups
2021-04-16,36.7,103,Unhealthy for Sensitive Groups
2021-04-16,37.8,106,Unhealthy for Sensitive Groups
2021-04-16,39.4,110,Unhealthy for Sensitive Groups
2021-04-16,37.6,106,Unhealthy for Sensitive Groups
2021-04-16,36.8,104,Unhealthy for Sensitive Groups
2021-04-16,48.3,132,Unhealthy for Sensitive Groups
2021-04-16,53.6,145,Unhealthy for Sensitive Groups
2021-04-16,47.7,131,Unhealthy for Sensitive Groups
2021-04-16,41.2,115,Unhealthy for Sensitive Groups
2021-04-16,35.8,101,Unhealthy for Sensitive Groups
2021-04-16,36.2,102,Unhealthy for Sensitive Groups
2021-04-16,35.9,101,Unhealthy for Sensitive Groups
2021-04-16,31.2,91,Moderate
2021-04-16,26.7,81,Moderate
2021-04-16,25.3,78,Moderate
2021-04-16,23.5,74,Moderate
2021-04-16,25.7,79,Moderate
2021-04-16,33.7,96,Moderate
2021-04-16,41.6,116,Unhealthy for Sensitive Groups
2021-04-16,48.8,133,Unhealthy for Sensitive Groups
2021-04-16,56.2,151,Unhealthy
2021-04-16,51.9,141,Unhealthy for Sensitive Groups
2021-04-16,49.3,134,Unhealthy for Sensitive Groups
2021-04-17,48.9,133,Unhealthy for Sensitive Groups
2021-04-17,51.1,139,Unhealthy for Sensitive Groups
2021-04-17,53.9,146,Unhealthy for Sensitive Groups
2021-04-17,58.7,152,Unhealthy
2021-04-17,60.3,153,Unhealthy
2021-04-17,80.5,163,Unhealthy
2021-04-17,100.4,174,Unhealthy
2021-04-17,83.9,165,Unhealthy
2021-04-17,67.3,157,Unhealthy
2021-04-17,53.7,145,Unhealthy for Sensitive Groups
2021-04-17,51.8,141,Unhealthy for Sensitive Groups
2021-04-17,57.3,151,Unhealthy
2021-04-17,49.3,134,Unhealthy for Sensitive Groups
2021-04-17,40.4,113,Unhealthy for Sensitive Groups
2021-04-17,28.5,85,Moderate
2021-04-17,29.3,87,Moderate
2021-04-17,34.9,98,Moderate
2021-04-17,35.7,101,Unhealthy for Sensitive Groups
2021-04-17,39.9,111,Unhealthy for Sensitive Groups
2021-04-17,40.9,114,Unhealthy for Sensitive Groups
2021-04-17,42.2,117,Unhealthy for Sensitive Groups
2021-04-17,42.5,118,Unhealthy for Sensitive Groups
2021-04-17,40.7,113,Unhealthy for Sensitive Groups
2021-04-17,43,119,Unhealthy for Sensitive Groups
2021-04-18,49.8,136,Unhealthy for Sensitive Groups
2021-04-18,48.8,133,Unhealthy for Sensitive Groups
2021-04-18,47.9,131,Unhealthy for Sensitive Groups
2021-04-18,46.9,129,Unhealthy for Sensitive Groups
2021-04-18,47.7,131,Unhealthy for Sensitive Groups
2021-04-18,51.5,140,Unhealthy for Sensitive Groups
2021-04-18,52.6,143,Unhealthy for Sensitive Groups
2021-04-18,53.5,145,Unhealthy for Sensitive Groups
2021-04-18,41.1,114,Unhealthy for Sensitive Groups
2021-04-18,38.3,107,Unhealthy for Sensitive Groups
2021-04-18,38.4,108,Unhealthy for Sensitive Groups
2021-04-18,41.3,115,Unhealthy for Sensitive Groups
2021-04-18,40.1,112,Unhealthy for Sensitive Groups
2021-04-18,31.7,92,Moderate
2021-04-18,34,97,Moderate
2021-04-18,35.9,101,Unhealthy for Sensitive Groups
2021-04-18,34.9,98,Moderate
2021-04-18,31.2,91,Moderate
2021-04-18,30.6,89,Moderate
2021-04-18,30.9,90,Moderate
2021-04-18,29.9,88,Moderate
2021-04-18,28.7,85,Moderate
2021-04-18,32.2,93,Moderate
2021-04-18,33.4,95,Moderate
2021-04-19,35.2,99,Moderate
2021-04-19,35.3,99,Moderate
2021-04-19,37.3,105,Unhealthy for Sensitive Groups
2021-04-19,41.6,116,Unhealthy for Sensitive Groups
2021-04-19,38,107,Unhealthy for Sensitive Groups
2021-04-19,27.4,83,Moderate
2021-04-19,32.3,93,Moderate
2021-04-19,29.5,87,Moderate
2021-04-19,34.9,98,Moderate
2021-04-19,33.4,95,Moderate
2021-04-19,27,82,Moderate
2021-04-19,25.7,79,Moderate
2021-04-19,28,84,Moderate
2021-04-19,36.3,102,Unhealthy for Sensitive Groups
2021-04-19,39.4,110,Unhealthy for Sensitive Groups
2021-04-19,45.7,126,Unhealthy for Sensitive Groups
2021-04-19,49.2,134,Unhealthy for Sensitive Groups
2021-04-19,50.3,137,Unhealthy for Sensitive Groups
2021-04-19,62.2,154,Unhealthy
2021-04-19,52.3,142,Unhealthy for Sensitive Groups
2021-04-19,46.6,128,Unhealthy for Sensitive Groups
2021-04-19,44.3,122,Unhealthy for Sensitive Groups
2021-04-19,44.5,123,Unhealthy for Sensitive Groups
2021-04-19,44.1,122,Unhealthy for Sensitive Groups
2021-04-20,44.1,122,Unhealthy for Sensitive Groups
2021-04-20,50.2,137,Unhealthy for Sensitive Groups
2021-04-20,54.7,148,Unhealthy for Sensitive Groups
2021-04-20,69,157,Unhealthy
2021-04-20,81.9,164,Unhealthy
2021-04-20,91.9,169,Unhealthy
2021-04-20,94.6,171,Unhealthy
2021-04-20,81.7,164,Unhealthy
2021-04-20,66.6,156,Unhealthy
2021-04-20,53.7,145,Unhealthy for Sensitive Groups
2021-04-20,43.9,121,Unhealthy for Sensitive Groups
2021-04-20,34.7,98,Moderate
2021-04-20,29.6,87,Moderate
2021-04-20,25.6,79,Moderate
2021-04-20,31.1,90,Moderate
2021-04-20,38.4,108,Unhealthy for Sensitive Groups
2021-04-20,41.1,114,Unhealthy for Sensitive Groups
2021-04-20,48.1,132,Unhealthy for Sensitive Groups
2021-04-20,50.6,138,Unhealthy for Sensitive Groups
2021-04-20,58.3,152,Unhealthy
2021-04-20,57.4,151,Unhealthy
2021-04-20,57.8,152,Unhealthy
2021-04-20,63.4,155,Unhealthy
2021-04-20,66.8,156,Unhealthy
2021-04-21,65,155,Unhealthy
2021-04-21,67.4,157,Unhealthy
2021-04-21,73.1,160,Unhealthy
2021-04-21,71.6,159,Unhealthy
2021-04-21,64.8,155,Unhealthy
2021-04-21,89.7,168,Unhealthy
2021-04-21,95.7,171,Unhealthy
2021-04-21,84.8,166,Unhealthy
2021-04-21,70.4,158,Unhealthy
2021-04-21,57.8,152,Unhealthy
2021-04-21,46.3,127,Unhealthy for Sensitive Groups
2021-04-21,34.7,98,Moderate
2021-04-21,35,99,Moderate
2021-04-21,36.3,102,Unhealthy for Sensitive Groups
2021-04-21,39.3,110,Unhealthy for Sensitive Groups
2021-04-21,31,90,Moderate
2021-04-21,30.4,89,Moderate
2021-04-21,33.2,95,Moderate
2021-04-21,38.7,108,Unhealthy for Sensitive Groups
2021-04-21,46.3,127,Unhealthy for Sensitive Groups
2021-04-21,47.6,130,Unhealthy for Sensitive Groups
2021-04-21,56.4,151,Unhealthy
2021-04-21,56.9,151,Unhealthy
2021-04-21,68,157,Unhealthy
2021-04-22,72,159,Unhealthy
2021-04-22,57.8,152,Unhealthy
2021-04-22,53.8,146,Unhealthy for Sensitive Groups
2021-04-22,47.7,131,Unhealthy for Sensitive Groups
2021-04-22,45.2,124,Unhealthy for Sensitive Groups
2021-04-22,50.6,138,Unhealthy for Sensitive Groups
2021-04-22,52.9,143,Unhealthy for Sensitive Groups
2021-04-22,49.6,135,Unhealthy for Sensitive Groups
2021-04-22,39.8,111,Unhealthy for Sensitive Groups
2021-04-22,29.1,86,Moderate
2021-04-22,34,97,Moderate
2021-04-22,47.2,129,Unhealthy for Sensitive Groups
2021-04-22,49.3,134,Unhealthy for Sensitive Groups
2021-04-22,51.8,141,Unhealthy for Sensitive Groups
2021-04-22,58.7,152,Unhealthy
2021-04-22,54.8,148,Unhealthy for Sensitive Groups
2021-04-22,51.5,140,Unhealthy for Sensitive Groups
2021-04-22,54.2,147,Unhealthy for Sensitive Groups
2021-04-22,65.4,156,Unhealthy
2021-04-22,79.3,163,Unhealthy
2021-04-22,81.9,164,Unhealthy
2021-04-22,82.1,164,Unhealthy
2021-04-22,82.2,164,Unhealthy
2021-04-22,81.3,164,Unhealthy
2021-04-23,84.3,165,Unhealthy
2021-04-23,80.3,163,Unhealthy
2021-04-23,73.3,160,Unhealthy
2021-04-23,65.7,156,Unhealthy
2021-04-23,70.2,158,Unhealthy
2021-04-23,72.6,159,Unhealthy
2021-04-23,90.1,168,Unhealthy
2021-04-23,89,168,Unhealthy
2021-04-23,64.5,155,Unhealthy
2021-04-23,34.6,98,Moderate
2021-04-23,26.4,81,Moderate
2021-04-23,21.5,70,Moderate
2021-04-23,19.2,65,Moderate
2021-04-23,12.9,52,Moderate
2021-04-23,11,45,Good
2021-04-23,11.5,47,Good
2021-04-23,14.3,55,Moderate
2021-04-23,40.5,113,Unhealthy for Sensitive Groups
2021-04-23,58.5,152,Unhealthy
2021-04-23,69.1,158,Unhealthy
2021-04-23,90.3,168,Unhealthy
2021-04-23,76.7,161,Unhealthy
2021-04-23,70.3,158,Unhealthy
2021-04-23,92,169,Unhealthy
2021-04-24,93.6,170,Unhealthy
2021-04-24,81.3,164,Unhealthy
2021-04-24,73.9,160,Unhealthy
2021-04-24,70.3,158,Unhealthy
2021-04-24,73.8,160,Unhealthy
2021-04-24,54.3,147,Unhealthy for Sensitive Groups
2021-04-24,50.8,138,Unhealthy for Sensitive Groups
2021-04-24,35.4,100,Moderate
2021-04-24,27.8,84,Moderate
2021-04-24,26.4,81,Moderate
2021-04-24,30.7,90,Moderate
2021-04-24,26.1,80,Moderate
2021-04-24,23.6,75,Moderate
2021-04-24,19.5,66,Moderate
2021-04-24,17.8,62,Moderate
2021-04-24,24,76,Moderate
2021-04-24,28.1,84,Moderate
2021-04-24,30.5,89,Moderate
2021-04-24,31.9,92,Moderate
2021-04-24,32.6,94,Moderate
2021-04-24,38.9,109,Unhealthy for Sensitive Groups
2021-04-24,40.9,114,Unhealthy for Sensitive Groups
2021-04-24,49.2,134,Unhealthy for Sensitive Groups
2021-04-24,56.8,151,Unhealthy
2021-04-25,51.2,139,Unhealthy for Sensitive Groups
2021-04-25,40.6,113,Unhealthy for Sensitive Groups
2021-04-25,31.9,92,Moderate
2021-04-25,30.5,89,Moderate
2021-04-25,34.9,98,Moderate
2021-04-25,26.9,82,Moderate
2021-04-25,26.8,81,Moderate
2021-04-25,26.5,81,Moderate
2021-04-25,20.5,68,Moderate
2021-04-25,15.9,58,Moderate
2021-04-25,17.6,62,Moderate
2021-04-25,19.9,67,Moderate
2021-04-25,18.9,65,Moderate
2021-04-25,17.6,62,Moderate
2021-04-25,14.5,56,Moderate
2021-04-25,14.7,56,Moderate
2021-04-25,13.9,54,Moderate
2021-04-25,14,54,Moderate
2021-04-25,15,57,Moderate
2021-04-25,18.9,65,Moderate
2021-04-25,20.7,69,Moderate
2021-04-25,21.5,70,Moderate
2021-04-25,18.6,64,Moderate
2021-04-25,19.3,66,Moderate
2021-04-26,23.5,74,Moderate
2021-04-26,23.5,74,Moderate
2021-04-26,24.9,77,Moderate
2021-04-26,24.5,77,Moderate
2021-04-26,21,69,Moderate
2021-04-26,20.5,68,Moderate
2021-04-26,23.1,74,Moderate
2021-04-26,20.3,68,Moderate
2021-04-26,18.1,63,Moderate
2021-04-26,17.7,62,Moderate
2021-04-26,16.8,60,Moderate
2021-04-26,19.6,66,Moderate
2021-04-26,22.9,73,Moderate
2021-04-26,25.5,79,Moderate
2021-04-26,25.7,79,Moderate
2021-04-26,27.9,84,Moderate
2021-04-26,26.7,81,Moderate
2021-04-26,26.3,80,Moderate
2021-04-26,32.9,94,Moderate
2021-04-26,45.7,126,Unhealthy for Sensitive Groups
2021-04-26,27.9,84,Moderate
2021-04-26,9.9,41,Good
2021-04-26,7.9,32,Good
2021-04-26,8.8,36,Good
2021-04-27,11.5,47,Good
2021-04-27,12.3,51,Moderate
2021-04-27,10.2,42,Good
2021-04-27,7.7,32,Good
2021-04-27,9.2,38,Good
2021-04-27,12,50,Good
2021-04-27,12.5,51,Moderate
2021-04-27,27.4,83,Moderate
